id,comment,label
train_014185,"chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt rất đáng tiền chủ shop nói chuyện dễ thương
","0
"
train_014186,"hàng về nhanh
","0
"
train_014187,"mình thích sản phẩm đã chọn tại sendo
","1
"
train_014188,"sạc nhanh nóng đây
","0
"
train_014189,"quá đẹp luôn ạ
","0
"
train_014190,"sóng khoẻ mạng căng ngày 3g đủ sài
","0
"
train_014191,"sản phẩm ok rất đáng tiền
","0
"
train_014192,"shop phục vụ rất tốt luôn trả lời tn đóng gói hàng cẩn thận và vận chuyển hàng rất nhanh sp phù hợp với giá tiền thanks shop
","0
"
train_014193,"hàng đẹp hơn trong ảnhshop tư vấn nhiệt tìnhchất lượng sản phẩm tuyệt vời chúc shop buôn bán đắt nhé
","0
"
train_014194,"chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn rất đáng tiền giao hơi lâu
","0
"
train_014195,"sạc quá kém không dùng được
","1
"
train_014196,"đóng gói sản phẩm rất đẹp và chắc chắn chất lượng sản phẩm tuyệt vời mua hàng mấy lần lần nào thời gian giao hàng cũng nhanh giày đẹp giá hợp lý
","0
"
train_014197,"chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn rất đáng tiền thời gian giao hàng rất nhanh
","0
"
train_014198,"bạn hàng đưa hàng thiếu là sao blam ăn như thế không bền được đâu
","1
"
train_014199,"chạy hụp không à
","1
"
train_014200,"giao nhầm size shop làm ăn không uy tín
","1
"
train_014201,"đẹp giao hàng nhanh
","0
"
train_014202,"chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắngói hàng siêu kỹ shop phục vụ rất tốt rất đáng tiền thời gian giao hàng siêu nhanh
","0
"
train_014203,"không đủ 1 không
","1
"
train_014204,"đặt hàng nhưng không giao
","1
"
train_014205,"chất lượng sản phẩm tuyệt vời shop phục vụ rất tốt đóng gói sản phẩm rất đẹp và chắc chắn rất đáng tiền
","0
"
train_014206,"bàn ủi dùng thích lắm luôn ạ cảm ơn shop đã nhiệt tình nhé chúc shop buôn may bán đắt này
","0
"
train_014207,"đóng gói sản phẩm rất đẹp và chắc chắn máy sài tầm 5 phút nóng một em mini vầy cũng được rồi
","0
"
train_014208,"sao giay kẹo màu đen vậy sop trong hing là mauvag mà
","1
"
train_014209,"chất lượng thì ok nhưng shop giao mũ sai màu mình chọn
","0
"
train_014210,"thời gian giao hàng rất nhanh split shop tư vấn rất nhiệt tình bé nhà mk rất thích sp này
","0
"
train_014211,"giao nhầm hàng làm ăn như cc
","1
"
train_014212,"sản phẩm rất okđóng gói rất kĩ
","0
"
train_014213,"6 ngày mới giao được hàng quá chậm
","1
"
train_014214,"bán hàng không có tâm mua về sử dụng không được nt đọc không trả lời
","1
"
train_014215,"""Tiki giao nhanh là 1 điểm cộng đóng gói  lần này không có túi khí.Usb đã khui hộp để dán tem của phúc thịnh nhập khẩu.Về chất lượng chỉ đạt trung bình tốc độ thua cái usb 2.0 4gb đã mua 7 năm của mình.Tốc độ không ổn định xem 1 bộ phim 1h30p trên usb này rất nóng có 1 số thời gian bị đơ do tốc độ usb thấp và không ổn định. Đó là nhận xét của mình dành cho máy bạn muốn mua!""
","1
"
train_014216,"đóng gói sản phẩm rất đẹp và chắc chắn chất lượng sản phẩm tuyệt vời shop phục vụ rất tốt rất đáng tiền thời gian giao hàng rất nhanh
","0
"
train_014217,"chất lượng sản phẩm tuyệt vời rất đáng tiền đẹp lắm
","0
"
train_014218,"thời gian giao hàng rất nhanh split giống hình 100
","0
"
train_014219,"như con cặt shop này như shit
","1
"
train_014220,"nếu có bọc chống sốc thì tốt ạ vì bên vận chuyển quăng hàng làm bể một cái ạ
","0
"
train_014221,"shop giao hàng đủ hộp không móp méo mình rất hài lòng chúc shop nhiều đơn
","0
"
train_014222,"x chất lượng sản phẩm tuyệt vời sẽ ủng hộ shop
","0
"
train_014223,"mẫu đẹp như hình sẽ ủng hộ shop tiếp
","0
"
train_014224,"chất lượng sản phẩm tuyệt vờithái độ phục vụ ok sẽ tiếp tục ủng hộ
","0
"
train_014225,"ok làm repeater thấy thu sóng tốt còn xiaomi gởi hàng nhanh
","0
"
train_014226,"khô gà rất ngon cơm cháy giòn sẽ ủng hộ shop dài
","0
"
train_014227,"giày đi ok nhưng hơi bẩn còn có cả vạch bút dạ nên không làm sạch đi được còn ván thì bình thường mình đi 36 hoặc 37 đều ok nhưng nay lấy 36 thì rộng quá
","1
"
train_014228,"lần nào mua hàng cũng nhận được quà nhỏ mask mỏng lại ít tốn dưỡng dùng ưng lắm
","0
"
train_014229,"hàng không như ý lắm tiền nào của đó
","1
"
train_014230,"shop trả lời tin nhắn hơi chậm gói hàng cẩn thậnkỹ sản phẩm chuẩn chất trắng đục apply lên da thì thấm nhanhmùi trà xanh dễ chịu thư giãnmới xài 1 ngày thấy cũng ổn
","0
"
train_014231,"mua cho gấu ăn gấu chê ngọt khó ănvà tôi cũng thấy ngọt quá mứctrước mua ở lazada ăn rất ngon chứ không phải ngọt như thế nàygấu chê nên tôi cho shop 1 saomốt ghi rõ vị cho ngta biếttôi thì tôi ghét ăn ngọt
","1
"
train_014232,"không tặng em thêm gì ag
","0
"
train_014233,"shop giao đúng hàng chân vịt lăn lắp cho máy may riccar không dùng được do không khớp với kim bạn nào mua nên thử trc
","0
"
train_014234,"mình cứ nghĩ là loại như hình chén xông to và sâu nên mới mua mà loại được gửi là chén cạn hơn nhiều lần sau mua hàng trên tiki loại pack như vầy chắc phải suy nghĩ thật kĩ split nến chưa đốt nhưng ngửi bên ngoài khá hôi mình có từng mua được vài loại nến unscented nhưng mùi cũng không khó chịu thế này split mùi tinh dầu khá ổn cả hai loại mùi sả hơi nồng tí mùi bạc hà dịu
","1
"
train_014235,"đặt hàng màu trắng mà giao màu vàng hột đá trên đồng hồ bị rớt yêu cầu đổi lại màu trắng
","1
"
train_014236,"shop phục vụ rất tốt shop phục vụ rất tốt đóng gói sản phẩm rất đẹp và chắc chắn
","0
"
train_014237,"chất lượng sản phẩm không như mình nghĩ tưởng đế bằng cao su mềm shop phục vụ rất tốt
","0
"
train_014238,"tôi không thể mua hàng tiếp theo
","0
"
train_014239,"em mua nhiều lần nhưng lần này lại bể quá nhiều sad
","1
"
train_014240,"sử dụng được đúng 1 tuần là hỏng sản phẩm rất kém chất lượng
","1
"
train_014241,"tạm ổntiền nào của đó
","0
"
train_014242,"gói hàng siêu cẩn thận
","0
"
train_014243,"quá nhanh quá nguy hiểm split nhanh gọn lẹ thanks shop
","0
"
train_014244,"chẳg thấy có tác dụg gì cả muỗi vẫn đốt bt
","1
"
train_014245,"ảnh rất đẹp rất đáng tiền
","0
"
train_014246,"chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt rất đáng tiền hàng việt nam ok
","0
"
train_014247,"giày quá đẹp so với giá tiền mình sẽ ủng hộ dài dài
","0
"
train_014248,"ngon lắm shop có thêm hộp nhựa đựng sẽ tiện hơn nữa
","0
"
train_014249,"khu mình ở nông thôn sóng không được mạnh và ổn định lắm tuy nhiên cũng khá ổn khi dùng sim viettel hài lòng thời gian giao hàng nhanh gói hàng cẩn thận cả 2 sim đều dễ dàng sử dụng shop buôn bán rất có tâm
","0
"
train_014250,"bút và hộp bút rất đẹp chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn chị chủ mã thân thiện
","0
"
train_014251,"đặt 1 màu giao 1 màu shop cũng không gọi điện báo hết màu có thể gửi màu khác không mà tự động gửi màu bất kỳ sản phẩm khác với ảnh
","1
"
train_014252,"đợi tét đã hài lòng vì thời gian giao hàng nhanh
","0
"
train_014253,"tấm lót chống thấm không tốt thấm ướt luôn cả nệm
","1
"
train_014254,"giầy ok lắm các bạn split
","0
"
train_014255,"đóng gói sản phẩm rất đẹp và chắc chắn đóng gói sản phẩm rất đẹp và chắc chắn chất lượng sản phẩm tuyệt vời shop phục vụ rất tốt
","0
"
train_014256,"đặt kiểu này giao hàng bán kiểu khác không có tâm haizz
","1
"
train_014257,"máy chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn
","0
"
train_014258,"shop nhiệt tình chu đáo chất lượng sp tốt
","0
"
train_014259,"mua về kho thịt thứ nhất đậy nắp nó cứ tràn trong khi hướng dẫn dùng là phải đậy nắp kín thứ hai nấu 1h xong nồi nước cạn queo khét cả nồi mua dùng thử không dám mua tiếp cái thứ 2
","1
"
train_014260,"đẹp quá trời quá đất hà
","0
"
train_014261,"chất lượng sản phẩm tuyệt vời chất lượng sản phẩm tuyệt vời shop phục vụ rất tốt thời gian giao hàng rất nhanh goodry dùng ok hơn sensi sensi hơi cứngmua hè đóng sẽ nóng hơn
","0
"
train_014262,"nhìn bịch đường bó tay luôn
","1
"
train_014263,"giày rất thô không đẹp
","1
"
train_014264,"màu không giống như trong hình
","1
"
train_014265,"sản phẩm thực tế không giống với hình ảnh nhìn xấu hơn rất nhiều
","1
"
train_014266,"mình nhận được sách trong tình trạng không được bọc kính bìa trầy rất nhiều giấy ngả vàng thật sự thất vọng
","1
"
train_014267,"kết dính chắc chắn thời gian khô kéo nhanh thích hợp dán trên nhiều chất liệu khác nhau shop đóng gói chắc chắn và thời gian giao hàng nhanh
","0
"
train_014268,"sản phẩm ghi tặng túi cầm tay nhưng khi nhận lại không có chưa biết sản phẩm ntn nhưng ban đầu không có ấn tượng tốt
","1
"
train_014269,"kém chất lượng không đúng mô tả
","0
"
train_014270,"máy bị lệch trục khoản bị lắc mũimình muốn đổi lại split khi nhận hàng không được thử split nên giờ phát hiện mong đổi lại
","1
"
train_014271,"chất lượng sản phẩm tuyệt vời rất đáng tiền sản phẩm ưng ý hơn mong đợi
","0
"
train_014272,"màng hình nhỏ không giống quảng cáo
","1
"
train_014273,"đóng gói đẹp nhưng lô sản xuất bị xoá knang hsd có vấn đề
","0
"
train_014274,"sao không có tem tiếng việt vậy shop
","0
"
train_014275,"sản phẩm không như hình thất vọng
","1
"
train_014276,"áo đẹp rất đáng tiền shop gói hàng kỹ giao hàng nhanh
","0
"
train_014277,"chất lượng sản phẩm tuyệt vời hài lòng với service của shop
","0
"
train_014278,"tin tưởng shop mà shop bán không có tâm mình mua về tét thử thì không bật camera trước được hơi lag khi lên youtube vật không thể tạo icloud tạm cho 2s
","1
"
train_014279,"giầy đi êm chân đẹp lắm ạ
","0
"
train_014280,"quần áo bị rách mà vẫn giao cho khách
","1
"
train_014281,"shop gởi thiếu mũ bơi nhưng sau khi mình phản hồi shop đã bổ sung mặc dù lúc đầu cóa thiếu sót khiếu nại của mình nhưng sau đó đã kiểm tra và xử lý rất chuyên nghiệp nên mình sửa đánh giá từ 1sao lên thành 5sao chk thái độ và trách nhiệm của shop
","0
"
train_014282,"hàng wá đẹp so với giá tiền mua của shop lần nào cũng ưng hết
","0
"
train_014283,"giày đi cứng phần gót làm trầy gót chân thất vọng hổng biết có giả không đây
","1
"
train_014284,"rất không đáng tiền hạt gửi về thì bị ra dầu hết mrj mình vừa ăn mà họ với gắt họng quá trời không biết sản phẩm shop bán làm sao chứ mình thấy không đáng tiền khi mua một tí nào
","1
"
train_014285,"chủ shop dễ thương nc rất dễ chịu nhiệt tình giao hàng cho bên vận chuyển nhanh sách mới nội dung hay được đóng gói và bọc chống sốc cẩn thận highly recommend
","0
"
train_014286,"ban đầu máy dùng khá okgiao hàng nhanh chóng
","0
"
train_014287,"thiệt là cái mùi nó mình chịu hk nổi nó hôi mùi gì ấy
","1
"
train_014288,"hàng đẹp giá rẻ so với chất lượng
","0
"
train_014289,"máy thiết kế tạm được motor quá yếu dạo cạo không sát mỗi lần cạo tốn gần 10ph trong khi các máy cạo lưỡi ngang chỉ mất tầm 3ph là xong
","1
"
train_014290,"giao siêu nhanh
","0
"
train_014291,"sơn màu trôi gây khô môi lõi son dễ gãy chất lượng sản phẩm kém
","1
"
train_014292,"giao hàng nhanh đóng gói chắc chắn màu lên đẹp chuẩn nhẹ môi mình dưỡng môi kỹ mỗi ngày nên màu lên môi mướt không quá khô sau khi ăn trôi nhiều nhưng mình không dặm thêm vì lớp còn lại đủ giữ mình tươi tắn giá cả hợp lý
","0
"
train_014293,"chưa sử dụng nên chưa biết đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng rất nhanh
","0
"
train_014294,"shop phục vụ rất tốt rất đáng tiền thời gian ship khá lâu
","0
"
train_014295,"tốt fw v5 ngon ủng hộ shop tiếp
","0
"
train_014296,"màu lên đậm và đẹp lắm ạ
","0
"
train_014297,"thiếu sản phẩm shop phục vụ rất kém
","1
"
train_014298,"không đúng mầu
","1
"
train_014299,"ip6 không dùng được
","1
"
train_014300,"dòng 53v 04a 3 cổng đấu chung đầu
","1
"
train_014301,"sản phẩm tuyệt vời hơn cả mong đợi tôi rất thích
","0
"
train_014302,"sách nhìn cũ bìa bị ố chỉ được bọc trong lớp giấy báo mà không có lớp màng ni lông
","1
"
train_014303,"sản phẩm chất lượng tốt đã từng mua hàng trên tiki chất lượng tốt giao hành nhanh nhưng riêng sản phẩm này tôi đặt hàng từ ngày 22 02 nhưng đến ngày 07 03 mới có hàng 2 tuần cho 1 sản phẩm vận chuyển trong nước là quá chậm rất không hài lòng
","1
"
train_014304,"sản phẩm nhỏ gọn đẹp còn được tặng kèm thêm cục pin nữa chứ rất đáng tiền
","0
"
train_014305,"chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt rất đáng tiền sẽ ig hộ shop dài dài
","0
"
train_014306,"cúng được shop ạ nhũng có điều những cái ngày ý có hàng 39 ngày shop ạ thời gian giao hàng rất nhanh
","0
"
train_014307,"đóng gói hàng không chắc chắn hàng bị đổ ra ngoài
","1
"
train_014308,"chất lượng sản phẩm rất kém sài được 3 ngày
","1
"
train_014309,"shop phục vụ rất tốt thời gian giao hàng rất nhanhvua túi tiencó dịp sẽ ủng hộ shop nữa
","0
"
train_014310,"quân xấu quá rộng nữa size ảo hả shop 27 mà như 30 à vậy còn không có nút cái quần nữa chứ
","1
"
train_014311,"chất lượng sản phẩm rất kémsạc đểu sạc không vào điện dùng 1 lúc là hết pin split rất không đáng tiền
","1
"
train_014312,"sài chưa được tuần là đã hư rồi giờ không pt bảo hah ở đâu nữa
","1
"
train_014313,"màu hơi xỉn
","0
"
train_014314,"khô gà ngon lắm luôn đóng gói hàng đẹp và rất cẩn thận nói chung mình rất hài lòng ăn hết mình sẽ tiếp tục ủng hộ shop
","0
"
train_014315,"ốp đẹp giá rẻ
","0
"
train_014316,"màu 208 dưới cùng trong ảnh cầm cháy đẹp xuất sắc màu này đang on trend dễ dùng đánh lòng môi hay cả môi đều rất xinh son lên màu rất tốt có dưỡng nhưng không quá bóng đi học đi làm hay đi chơi cũng đều phù hợp nhiều màu để chọn giá cũng xinh sẽ mua lại giới thiệu cho người khác
","0
"
train_014317,"sản phẩm nhỏ quá để nghị shop ghi kích thước sp rõ ràng
","1
"
train_014318,"shop quên gửi bookmark cho mình nhưng vẫn tặng shop 5 vì cách phục vụ tận tình của shop chất lượng sản phẩm tuyệt vời shop phục vụ rất tốt
","0
"
train_014319,"m đặt xe màu đỏ như hình đầu tiên sh đăng mà gửi cho m màu tím cẩm giống hình cuối cùng
","1
"
train_014320,"shop phục vụ quá kém tố cáo
","1
"
train_014321,"không giao bao đựng cho mình giao nhầm hàng đổi trả thì lằng nhằng chán split
","1
"
train_014322,"đọc mấy nhận xét thấy có vài cái bảo hàng lỗi cũng sợ nhưng không ngờ mình nhận được hàng đúng như hình đóng gói rất ok nhé
","0
"
train_014323,"rất đáng tiền thời gian giao hàng rất nhanh bét ghtk
","0
"
train_014324,"gắn ipad vào đở không nổi
","1
"
train_014325,"chất lượng sản phẩm rất kém rất không đáng tiền pin ra rất chậm
","1
"
train_014326,"còn được tặng cả quà
","0
"
train_014327,"rẻ nhưng không ngon
","1
"
train_014328,"sizze giày chưa chuẩn
","0
"
train_014329,"chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắnse ủng hộ shop
","0
"
train_014330,"giao hàng cho tôi mỗi cái niệm không có gối ôm như hình miêu tả nhờ tiki liên hệ lại tôi gấp tôi không hài lòng khi 1 nơi mua sắm uy tín vầy mà giao hàng thiếu đồ
","1
"
train_014331,"tôi không hài lòng về sản phẩm vì sản phẩm bị lỗi tôi không may được
","0
"
train_014332,"hàng giống như hình tản nhiệt êm tiếng nhỏ giao hàng nhanh cho shop 5sao
","0
"
train_014333,"sẽ ủng hộ shop nhiều
","0
"
train_014334,"giày rất là đẹp
","0
"
train_014335,"giao hàng quá chậm sản phẩm không tốt mua về không dùng được chất lượng sản phẩm rất kém
","1
"
train_014336,"shop phục vụ rất tốt rất đáng tiền split sp tốt lắm
","0
"
train_014337,"chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn rất đáng tiền split
","0
"
train_014338,"chưa sử dụng nhưng đánh 5 split vì giá tốt đóng gói sản phẩm rất đẹp và chắc chắn
","0
"
train_014339,"thời gian giao hàng nhanh đóng gói sản phẩm chắc chắn chất lượng sản phẩm kém
","1
"
train_014340,"chất lượng sản phẩm kém tiền nào của đấy thôi split mới mua về máy được vài đường thì không ăn chỉ nữa
","1
"
train_014341,"không được đẹp như hình mà hơi xấu
","1
"
train_014342,"chất lượng sản phẩm tuyệt vời rất đáng tiền thời gian giao hàng rất nhanh đèn led bị đứt mối hàn nhưng vẫn đánh giá 5 sao nói chung là vẫn rất hài lòng với sản phẩm
","0
"
train_014343,"bán hàng fakeđã vậy giao hàng đã qua sử dụng mọi người nên cẩn thận khi giao dịch mua bán với những shop kém chất lượng như thế này không có lần thứ 2 rất không đáng tiền
","1
"
train_014344,"ực ực
","0
"
train_014345,"excellent split quá yêu phô mai que nhìn bé híu mà màu cưng lắm lại mua được giá tốt nên ưng quá 3
","0
"
train_014346,"không có từ gì khác để diễn tả ngoài vô cùng thất vọng mua hàng của shop chắc cũng hơn chục lần mà lần đầu tiên phải nhận hàng fake thế này lúc mở hàng ra thấy bao bì này lạ rồi check code không được nên mới lên mình mới lên mạng xem lại bài phân biệt mặt nạ real fake y như rằng luôn
","1
"
train_014347,"sử dụng 1 tuần rồi mụn vẫn chưa xẹp
","0
"
train_014348,"mình dùng không hợp serum bị nổi mụn
","0
"
train_014349,"đóng gói sản phẩm rất kém chảy ướt cả hộp giấy gói rất không đáng tiền
","1
"
train_014350,"chất lượng sản phẩm rất kém đóng gói gì mà hư hết form giày móp méo thật sự rất không hài lòng khi shop làm việc như vậy đóng gói sản phẩm rất kém rất không đáng tiền shop phục vụ rất kém
","1
"
train_014351,"đóng gói sản phẩm rất đẹp và chắc chắn đồ ăn ngon
","0
"
train_014352,"chữ in trên vỏ bị mờ làm mình cảm giác như hàng fake không có tờ hdsd
","1
"
train_014353,"tầm giá như này là bét rồi giao hàng mã cm nhanh giày thì không đòi hỏi nhiều nữa nói chung là
","0
"
train_014354,"hàng dỡm thời gian giao hàng rất chậm
","1
"
train_014355,"shop rất nhiệt tình bánh dẻo mềm ăn rất thích chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt rất đáng tiền thời gian giao hàng rất nhanh
","0
"
train_014356,"đã kích hoạt 14 ngày 5gb 1 tháng chứ không phải 55gb không đúng như quảng cáo
","1
"
train_014357,"chất lượng sản phẩm tuyệt vời chất lượng sản phẩm tuyệt vời shop phục vụ rất tốt rất đáng tiền nhận giày từ hôm kia mà quên mất chưa đánh giá cho shop
","0
"
train_014358,"xí ngầu cũng bình thường màu hơi dơ nhưng tiki giao rất đúng giờ
","1
"
train_014359,"giày đẹp lắm chất lượng sản phẩm tuyệt vời
","0
"
train_014360,"hàng rất đẹp giống hình 100 giao hàng nhanh
","0
"
train_014361,"1 c bị chầy sước như dùng rồi
","1
"
train_014362,"thời gian giao hàng rất nhanhtiền nào của đó shop phục vụ rất tốt
","0
"
train_014363,"chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất chắc chắn split giao hàng uy tín split cảm ơn shop
","0
"
train_014364,"chất lượng hàng rất tốt ạ vì đi tỉnh nên đồ lạnh như phô mai bơ và socola bị chảy nhưng vẫn ổn ạ shop hàn miệng túi rất chắc nên không đổ chảy ra ngoài gì hết cấp lạnh trở lại là ổn ạ dạ cảm ơn shop rất nhiều ạ
","0
"
train_014365,"shop làm ăn vớ vẩn giao hàng không đúng mẫu đặt
","1
"
train_014366,"phải nạp vào 90k vl
","1
"
train_014367,"cám ơn shop nha
","0
"
train_014368,"quảng cáo là mặt kính saphie split còn đây là sự thật split treo đầu dê bán thịt chó split đây là sản phẩm đồng hồ đôiở ngoài thị trường có giá rẻ hơn
","0
"
train_014369,"đặt 2c chỉ gửi 1c mong lần sau shop chú ý hơn
","1
"
train_014370,"không có tâm
","1
"
train_014371,"chất lượng sản phẩm tạm được với giá tiền chứa không tốt lắm đống gói sản bên ngoài đẹp lắm mà mở ra thì chai dưỡng tóc bị chảy ra ngoài tùm lum giao hàng quá chậm gần 2 tuần mới có hàng mà shop ở thành phố mình cũng thành phố mà giáo quá chặm cảm thấy thất vọng
","1
"
train_014372,"giao hàng thiếu mua combo 3 quạt chỉ giáo 1 quạt nhắn tin shop không trả lời phục vụ quá kém
","1
"
train_014373,"sau 11 tháng sử dụng chỉ 80gb không mở được dữ liệu chính sách bảo hành của cả seagate và tiki đều tệ không hỗ trợ hồi phục ổ cứng mà chỉ 1 đổi 1 nhân tiện khuyến cáo luôn không nên dùng onedrive để backup data được tặng 250gb khi mua seagate túm lại là tệ ham rẻ nên giờ phải cày lại data hic
","1
"
train_014374,"bị lỗi chất tạm được so với giá
","1
"
train_014375,"kệ tay quá cứng không êm ái
","1
"
train_014376,"thời gian giao hàng rất nhanh rất đáng tiền sp đúng mô tả tiếc là shop ở xa không thì có thể quay lại mua hàng nhiều
","0
"
train_014377,"bánh rất khó ăn
","1
"
train_014378,"shop làm việc ok lắm
","0
"
train_014379,"chất lượng sản phẩm tuyệt vời split ngon hơn cả loại 250k split đóng gói sản phẩm rất đẹp và chắc chắn
","0
"
train_014380,"hàng y hình rất đẹp
","0
"
train_014381,"đẹp lắm nha shop phục vụ rất tốt
","0
"
train_014382,"nhầm size không đổi cho khách nt không trả lời thời gian giao hàng rất chậm
","1
"
train_014383,"đây là vài tấm hình khi mình nâng cấp lên vẻ 404 cho các bạn tham khảohi sau khi nâg cấp mình có vài cảm nhậnl là máy chạy nhanh hơn khôg còn tình trạng giật lác không còn biểu tuog và các ứng dụng tiếng nhật ram máy còn 586 mb và đặc biệt là sóng lúc nào cũng căg dệt và còn nhiều thứ nữa
","0
"
train_014384,"hạt giống hình như không đủ 100hat
","1
"
train_014385,"shop phục vụ rất tốt đóng gói sản phẩm rất đẹp và chắc chắn
","0
"
train_014386,"chất lượng sản phẩm rất kém thái độ phục vụ kém bán hàng mà không quan tâm đến khách hàng gọi và chất coi như câm điếc xã đàn
","1
"
train_014387,"mới hơi nhức nhưng thấy răng di chuyển rõ rệt à
","0
"
train_014388,"giao hàng nhanh ngoài mong đợi cứ tưởng phải 2 3 hôm mới đến vì lúc order đã là cuối tuần và còn là đợt sale lớn nên nghĩ háng sẽ đi chậm split đóng gói chắc chắn cẩn thận mặc dù biết là xốp dùng để tránh va đập nhưg thấy dth quá cứ như quà tặng bí mật haha nhất định sẽ ghé lại vào lần tới
","0
"
train_014389,"giao hàng lỗi không sạc được chập trờn điện thoại báo dòng điện áp quá cao mém cháy điện thoại liên hệ đợi lâu mới trả lời giải quyết không ra gì mình dùng thiết bị đo kiểm tra sạc mà nói thiết bị đo của mình làm lỗi đề nghị các bạn đừng mua giao hàng hư không trả lời không trả tiền đâu
","1
"
train_014390,"sẹo với thâm bình thường che được hết không nhìn thấy vết gì luôn sẹo với thâm mầu đâm cũng chế được rất nhiều chỉ còn thấy mờ mờ mình có mấy cái sẹo ở chân bị bọ chó cắn mới thành sẹo nên thâm lắm bôi thấy chế tương đối rất đáng tiên shop phục vụ rất tốt
","0
"
train_014391,"rõ ràng là combo trên hình là 3 bộ kẻ mà giao hàng chỉ có 1 bộ kẻ còn 2 bộ kiểu khác rất không hài lòng
","1
"
train_014392,"ngoại hình đẹp nhưng không có chế độ sạc nhanh vấp sạc đi theo hàng lởm đã thay cáp sạc nhanh zô đặc thì được 5v 1a mã không như quảng cáo thấy thất vọng quá nhiều với shop luôn
","1
"
train_014393,"giao hàng cực nhanh nhé cảm ơn shop nhiều chất lượng sản phẩm thì khỏi bàn mình lại mua được giá khuyến mãi nên cảm thấy rất rẻ rất đáng tiền
","0
"
train_014394,"ssd khá mỏng manh không được chắc chắn ghét nhất là hỏi shop không thèm trả lời kém nên tránh
","1
"
train_014395,"tất ok đẹp dày dặn cơ mà chân mình hơi ngắn v
","0
"
train_014396,"đèn không sử dụng được khi đang sạc sao không quạt được ở mức 2 và 3
","1
"
train_014397,"đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt quan trọng nhất là đã cải thiện được thời gian giao hàng nhanh hơn nhiều so với trước
","0
"
train_014398,"ruột hơi dày chưa dùng nên chưa biết chất lượng
","0
"
train_014399,"giày đẹp mà size 39 hơi chật chân so với mẫu khác
","0
"
train_014400,"mua 3 bình thì 1 bình bị như hình chừa cái tật ham sale
","1
"
train_014401,"2 đôi màu trắng 36trong khi đặt 1 đôi 36 1 đôi 38
","0
"
train_014402,"xin chào tôi vừa mua sản phẩm này và tực tế là nó bắt muỗi rất kém muỗi vẫn bay quanh xin cho biết lý do vì sao tôi để 1 cái máy bắt muỗi khác tại cùng vi5 trí thì thấy tác dụng bắt muỗi hơn hẳn
","1
"
train_014403,"sản phẩm đóng gói cẩn thận giao hành nhanh chất lượng mình rất ưng
","0
"
train_014404,"pa mà giao loại pa là sao
","1
"
train_014405,"hộp máy khâu nhìn hơi cũ shop ah
","0
"
train_014406,"chất lượng sản phẩm tuyệt vời hạt óc chó to đều
","0
"
train_014407,"quạt rất mát tốt mua thử 1 cái tốn những 50k ship biết v mua nhiều hơn
","0
"
train_014408,"mình đặt 3 đôi shop giao có 2 đôi shop kêu hết hàng nên xin mình cho shop gửi card 20k mình cũng ok luôn vì không muốn rắc rối nữa thật sự thì mình đã phải mất thêm tới 20k phí ship cho 1 đôi giày mà shop không giao cho mình rốt cuộc tới bây giờ chưa thấy card luôn
","1
"
train_014409,"nhìn thì cũng ok lắm nhưng chưa biết chất lượng như nào
","0
"
train_014410,"sản phẩm giống hình vải đẹp mịn
","0
"
train_014411,"1không đúng như hình2mũi giày rất nhọn tính từ ngón chân dư tận 4 5cm
","1
"
train_014412,"chất lượng sản phẩm tuyệt vời split đóng gói sản phẩm rất đẹp và chắc chắn split thời gian giao hàng rất nhanh split rất đáng tiền
","0
"
train_014413,"shop ơi tại sao trong cối xay của mình có nước vậy bên bạn tét hàng trước khi gửi hay sao nếu tét phải lâu cho sạch chứ
","1
"
train_014414,"shop đáng yêu chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn
","0
"
train_014415,"đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng rất nhanh split sách đẹp shop đóng gói rất cẩn thận
","0
"
train_014416,"đi tập thể dục về thấy không lên cắm sạc vào cũng không lên chán nhưng lỗi như này không được bảo hành thì không hiểu nổi
","1
"
train_014417,"sạc cho máy oppo 2 tiếng mới đk có 3%% khi sạc hết pin mà sạc cả đêm cũng không đầy chất lượng sản phẩm rất kém
","1
"
