id,comment,label
train_012540,sản phẩm tốt đáng giá tiền còn được tặng đèn led nữa sẽ còn quay lại,"0
"
train_012541,chất lượng cực dởmbăng dính này lõi 10mm chứ không phải 5mm như shop quảng cáolõi nặng băng keo dày không dínhbởcuộn 1 không mà bé hơn hẳn so với cuộn 1kg mua của shop kháccuộn màu đục mình mua ở đây màu vàng mình mua chỗ khácgiao hàng cho bên vc lâu 3 ngày mới đi gửi tóm lại không nên mua,"1
"
train_012542,không tap được phi tien mua rất đáng tiền rất đáng tiền rất đáng tiền,"0
"
train_012543,đã chạy đuọc,"0
"
train_012544,so với giá thì sp chất lượng tạm ổn đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng rất nhanh,"0
"
train_012545,không ok lam,"1
"
train_012546,chất lượng sản phẩm tuyệt vời vì ở xa nên có bị mốp méo 1 chút đóng gói khỏi chê,"0
"
train_012547,chất lượng sản phẩm tuyệt vờingon nhưng nhìn màu khô gà hơi vàng,"0
"
train_012548,phục vụ không tốt phản hồi không có,"1
"
train_012549,chất lượng sản phẩm rất kém bi loi,"1
"
train_012550,chất lượng sản phẩm tuyệt vời giao hàng nhanh ủng gọi shop dài,"0
"
train_012551,shop phục vụ không tốt mình đặt 3 đôi 2 đôi size 36 và 1 đôi size 37 nhắn tin mua hàng thì shop rep rất nhanh khi ib shop giao nhầm 3 đôi 36 thì trả lời rất khó chịu và không giải quyết liền mình gọi đổi hàng lại không nghe máy hàng bị lỗi dính keo trong lúc gia công,"1
"
train_012552,cốc sạc bị trầy nhiều như đã qua sử dụng chất lượng sản phẩm tốt,"0
"
train_012553,chưa bao giờ nghĩ là có thể ăn viên nghệ ngon lành như v 10 mấy năm nay đau bao tử uống nghệ là cực hình nếu kì này chữa được sẽ ủng hộ shop dài dài đóng gói sản phẩm rất đẹp và chắc chắn,"0
"
train_012554,khong tốt ngọn lủa qua nhỏ không đủ nhiệt không nên mua,"1
"
train_012555,không có hướng dẫn toàn chữ tàu khựa chơi liên minh không được đt shop éo bắt máy,"1
"
train_012556,giao hàng nhanh gói hàng kĩ hàng đẹp chất lượng rất ok giày còn được may khá kĩ hài lòng,"0
"
train_012557,chất lượng sản phẩm tuyệt vời thời gian giao hàng rất nhanh SPLIT đủ 32 cọ thấy nhỏ bạn mua cũng y vậy mà 300 mấy chẳng biết của nó xịn hay của mình nhái nhưng mình là dân nghiệp dư vầy là ok rồi thanks shop,"0
"
train_012558,chất liệu 5 giống hình 5 đẹp 5,"0
"
train_012559,mấy ngàn người mua là biết rồi tiết kiệm cho các mẹ bỉm sữa,"0
"
train_012560,đèn quâ tối chả có tac dung gi chất lượng sản phẩm kém chất lượng sản phẩm kém chất lượng sản phẩm kém,"1
"
train_012561,không những làm dày mà còn dài mi tơi từng sợi không vón cục có điều đầu chải to quá khó chải mi dưới ngoài ra đóng gói sản phẩm xấu nhưng chắc chắn bao bọc nhiều lớp có lớp chống sốc sẽ tiếp tục ủng hộ shop,"0
"
train_012562,móc chưa dùng đã hỏng lúc thì kêu liên tục lúc thì không kêu,"1
"
train_012563,giao hàng kém chất lượng hàng hổng hư,"1
"
train_012564,hàng đẹp chất lượng tốt giống ảnh thật chì kẻ mềm mượt không vón cục rất ưng,"0
"
train_012565,hàng chính hãng chất lượng còn tùy thuộc vào cơ địa và thói quen sống của mỗi người,"0
"
train_012566,sai mẫu,"1
"
train_012567,giao hàng chảy ra ngoài hết 1 2 hủ bánh tráng khô cứng tỏi cháy khét không ủng hộ shop nữa chất lượng sản phẩm rất kém,"1
"
train_012568,không biết nữa mà thấy cuốn này không hấp dẫn với mềnh lắm v tác giả vẫn chưa trả lời kĩ càng những câu hỏi thì phải ai thông não hộ phát,"1
"
train_012569,đóng gói sản phẩm rất SPLIT đẹp và chắc chắn,"0
"
train_012570,giá tiền bằng chất lượng sptốt,"0
"
train_012571,treo đầu dê bán thịt chó nắp này không vừa với bình wesser cổ rộng trong phần mô tả và chat với shop thì shop đều nói vừa với bình wesser bán hàng lừa đảo,"1
"
train_012572,chất lượng sản phẩm rất kém SPLIT mới mang 1 ngày đứt luôn quai trái,"0
"
train_012573,hàng đến nhanh có chút lỗi kĩ thuật nhưng shop nhiệt tình giúp đổi trả hàng đẹp vừa tiền,"0
"
train_012574,chất lượng sản phẩm rất kém giao hàng quá chậm hàng không giống ảnh,"1
"
train_012575,em có mua của shop combo 10 miếng mặt nạ mĩ 3 loại xanh dương hồng với xanh lá 2 loại kia đắp rất ok chỉ riêng mỗi loại màu hồng có mùi rất hôi 3 miếng màu hồng đều có mùi như vậy mong shop phản hồi lại giúp em,"1
"
train_012576,chất lượng sản phẩm kém vài thô giáp đúng là tiền nào của đấy,"1
"
train_012577,chất lượng sản phẩm tuyệt vời sẽ ủng hộ shop dài dài nhưng thời gian giao hàng hơi lâu,"0
"
train_012578,giày đi êm chân nhưng dáng hơi thô,"0
"
train_012579,sản phẩm phù hợp với hiện trạng da của tôi cải thiện tình trạng mụn và dầu,"1
"
train_012580,san pham cua shop ngon va dong goi bao bi ki,"0
"
train_012581,núm thiết kế gần giống ti mẹ sản phẩm chất lượng tốt,"0
"
train_012582,shop chuyên bán hàng giả hàng fake sau khi bị report và phải hoàn tiền thì gọi điện và nhắn tin chui khách,"1
"
train_012583,hộp bị rách dây giày quá ngắn form giày bị bẹp,"0
"
train_012584,giao hàng nhanh đóng gói sp chắc chắn,"0
"
train_012585,đã từng mua sp này bên shop thấy hợp nên tiếp tục ủng hộ,"0
"
train_012586,ôp siêu xinh luôn đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt shop phục vụ rất tốt thời gian giao hàng rất nhanh,"0
"
train_012587,không ngon như mong muốn,"0
"
train_012588,http newszingvn harvard hoc den 4 ruoi sang thoi phong thong tin post703724html,"1
"
train_012589,bao bì không phải hộp mới phải dán chữ argan ngoài vỏ giống như vỏ in hàng loạt cho tất cả các sản phẩm hsd in mờ mờ trên nắp chai SPLIT chất lượng dầu mùi rất hắc không thơm nhẹ như dàu argan bình thường SPLIT thành phần ghi là 100% dầu argan nhưng mình rất lăn tăn không dám dùng trên dạ,"1
"
train_012590,không ket nối wifi được,"1
"
train_012591,chất luợng sản phẩm rất kém đường may hơi ẩu,"1
"
train_012592,sp của shop rất đẹp mà chất lượng tốt tôi rất vui vì được mua hàng của shop,"0
"
train_012593,chất lượng sản phẩm rất kémđúng là tiền nào của đấy,"1
"
train_012594,"mjnh thank shop nhju mjnh măm rồi nhưng hơi mặn 1 chút lần sau ủng hộ shop dài dài SPLIT ""","0
"
train_012595,mình mua combo này vào đầu tháng 9 nhưng bỉm nhìn rất khác với mọi khi mỏng nhẹ hơn và phần lưng cũng thiết kế khác mặt trước không có chữ front đêm ngủ bé tè rất hay bị ướt ra quần 3 bữa nay bé tiêu chảy cũng đi hết ra quần và nệm SPLIT mình lo lắng không biết có phải bỉm giả hay không,"1
"
train_012596,shop yêu của em cảm ơn shop nhiều lắm vì sp rẻ mà chất,"0
"
train_012597,mình đặt 1 đen 1 nâu thì shop giao nhầm thành 1 kem 1 nâu vấn đề là khi mình PM cho shop để giải quyết thì cả ngày không thấy trả lời nhắn 1 câu đợi 1 ngày sau đó thì biệt tăm biệt tích không thấy đâu nữa trong khi shop vẫn online và quan trọng là từ đầu đến cuối mình không hề nhận được 1 câu xin lỗi từ sho,"1
"
train_012598,chưa nge đã chả thấy bass đâu,"1
"
train_012599,đồng hồ đẹp mới dùng thấy ok,"0
"
train_012600,shop giao thiếu một miếng đe chân ghế bây giờ không biết mua ở đâu để gắn vào,"0
"
train_012601,giá cả chấp nhận được đóng gói sản phẩm rất đẹp và chắc chắn,"0
"
train_012602,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt rất đáng tiền thời gian giao hàng rất nhanh mua nhiều lần mà lần nào cũng hài lòng hết chúc shop ngày một phát triển để đến tay người tiêu dùng những gói cafe ngon đúng chất,"0
"
train_012603,giày không giống so với hình chất không được đẹp,"0
"
train_012604,đẹp quá xem một lần rồi cất vô tủ kính,"0
"
train_012605,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn làm bánh rất thơm và rất ngon,"0
"
train_012606,sản phâm đuoc trả về xog gửi cho mình,"1
"
train_012607,hàng nhái buồn quá,"1
"
train_012608,chất lượng sản phẩm tuyệt vời sản phẩm đóng gói đẹp mua nhiều còn được chủ shop tặng quà nữa cảm ơn bạn rất nhiều hy vọng sắp tới sẽ mua thêm nhiều sản phẩm ở shop của bạn nữa mong là chất lượng sản phẩm của bạn lúc nào cũng như vậy nha đặc biệt là giao hàng rất nhanh,"0
"
train_012609,giày cực xjnh đáng tiền mọi người nên mua,"0
"
train_012610,dat hang ngay 29 10den ngay 15 11 moi nhan dong ho mat hoi tho không nhu trong anh,"1
"
train_012611,nên mua nhé ace giày mã đẹp chất lượng mà rẻ nữa nhé,"0
"
train_012612,giày đẹp shop giao đúng size giao hàng hơi lâu nhưng nhận được hàng đúng ý nên cũng mừng thank shop,"0
"
train_012613,"ok SPLIT ""","0
"
train_012614,đã ăn thử cảm thấy cũng ngon lắm SPLIT đóng gói cẩn thận,"0
"
train_012615,có vị như nhựa ấy uống thì thơm nhưng cứ lợ lợ mùi nhựa khó uống thật,"1
"
train_012616,hộp bị móp miếng dán đã bị bóc mất 1 2 chất lượng sản phẩm kém,"1
"
train_012617,sp rất đẹp rất hợp với giá tiền shop phục vụ tốt,"0
"
train_012618,hàng hơi bị xước nhưng vẫn chấp nhận được đề nghị shop lưu ý,"0
"
train_012619,hàng auth nha đã check hiddentag,"0
"
train_012620,đầu tiên mình nhìn ảnh thôi rồi mua thấy tuýp quá bé mà chất lượng không quá vượt trội thậm chí so với một số sản phẩm acne khác rẻ hơn còn không bằng thấy phí tiền,"1
"
train_012621,mua sz 38 đưa sz 39rất không đáng tiền shop phục vụ rất kém,"1
"
train_012622,chất lượng sản phẩm rất kém lúc mở hàng chẳng may làm rơi từ ghế xuống đất mẻ luôn 1 góc mà kiểu vô tình nên lực nhẹ hơn khi làm rơi dt,"1
"
train_012623,shop phục vụ rất tốt thời gian giao hàng rất nhanh chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn sài thử sản phẩm người yêu được ủng hộ tiếp,"0
"
train_012624,tieng nge nho xiu không tot,"0
"
train_012625,mua size 25 roicon zai 5t mà vẫn không đi vừa buồn thậtjo vẫn cất 1 chỗ,"0
"
train_012626,mình đã mua 3 bộ nhưng nói thật là thua xa ehon câu từ khô khan nặng giáo điều cứng nhắc,"1
"
train_012627,chất lượng sản phẩm kém 01 túi bên phải đã bị rách đường may,"1
"
train_012628,đã mua khô gà ở rất nhiều shop nhưng chỉ thấy shop bạn là ngon nhấtse ủng hộ shop tiếp chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt rất đáng tiền thời gian giao hàng rất nhanh thời gian giao hàng rất nhanh thời gian giao hàng rất nhanh,"0
"
train_012629,không đáng tiền không đáng tiền không đáng tiền không đáng tiền không đáng tiền thời gian giao hàng chậm thời gian giao hàng chậm thời gian giao hàng chậm thời gian giao hàng chậm thời gian giao hàng chậm thời gian giao hàng chậm thời gian giao hàng chậm thời gian giao hàng chậm không đáng tiền,"1
"
train_012630,tôi sử dụng asus x541uv g0607 lắp hdd vào caddy bay ssd làm ổ win thì máy khởi động mất 5 phút mới lên lên được rồi thì không nhận hdd lắp ssd vào caddy bay thì không nhận ssd luônđã đổi trả bảo hành 1 lần nhưng vẫn lỗi như vây hơn lần trước là ssd lắp vào caddy bay lúc nhận lúc không SPLIT thật sự là chán không muốn bảo hành lần thứ 2 nên thôi luôn SPLIT lần đầu tiên mua hàng tại tiki,"1
"
train_012631,mình mua 3 cái thì gỉ sét cả 3 1 cái còn bị rách shop đóng gói không kiểm tra sao hay cố tình vậy,"1
"
train_012632,chất lượng sản phẩm tuyệt vời không biết sản phẩm có được đủ trọn gói 12 tháng không,"0
"
train_012633,đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt thời gian giao hàng rất nhanh nhưg sản phẩm không đúng theo như miêu tả đặt màu đen mà giao màu trắng là sao,"1
"
train_012634,đóng gói sản phẩm rất đẹp và chắc chắn chất lượng sản phẩm tuyệt vời shop phục vụ rất tốt,"0
"
train_012635,giày rất đẹp giao hàng nhanh chủ shop nhiệt tình cảm ơn shop nhiều,"0
"
train_012636,sản phẩm gửi về không giống so với hình ảnh và còn gửi sai hàng chất lượng sản phẩm rất kém,"1
"
train_012637,đặt 2 ống son để đánh thay đổi khi cần tôi có ghi chú là 2 màu 8 và 10 chat để nhắc chọn màu shop ok rồi lại gửi 2 ống cùng màu SPLIT nếu 2 ống cùng màu thì cần gì mua 2 ống SPLIT khi ấn nút trả hàng thì shop lại bảo tôi đặt hàng như vậy thử hỏi shop bán vậy có được không SPLIT shoppe nên xem lại,"1
"
train_012638,chat luong san pham kem hang xau không bang hang o chợ,"1
"
train_012639,cảm ơn chị em đã cai sữa thành công cho bé,"0
"
train_012640,sản phẩm sản xuất cũ quá rồi 11 2016,"1
"
train_012641,cảm quan của mình là giày đẹp trắng và rất đáng tiền SPLIT giày hơi khó xỏ một tý nhưng đi thì đẹp lắp rẻ SPLIT nhà nghèo nên chỉ đi fake thôi có gì em mua shop tiếp đóng gói sản phẩm rất đẹp và chắc chắn đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt rất đáng tiền thời gian giao hàng rất nhanh,"0
"
train_012642,đồ ở shoo này dễ thương đáng,"0
"
train_012643,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn rất đáng tiền chúc shop luôn bán đắt hàng thanks shop,"0
"
train_012644,chất lượng sản phẩm tuyệt vời có dưỡng ẩm,"0
"
train_012645,chẳng có gì là tệ cả có một số người cứ hay thấy khác người là phê phán,"1
"
train_012646,rẻ ma hịn,"0
"
train_012647,vừa mở thùng hàng ra thấy bên trong 1 túi đầy kiến bò thành hàng đành đổ ra dĩa ngồi lựa bánh quá ít kem có vẻ nhỏ hơn so với những shop bán kem thiên hồng khác mình đã mua trên shopee,"1
"
train_012648,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn giày đẹp sản phẩm như giới thiệu mang êm sản phẩm vừa túi tiền các bạn yên tâm,"0
"
train_012649,trẻ 2 tuổi vẫn chưa sử dụng được sách này nói chung không thấy hài lòng với sản phẩm,"1
"
train_012650,máy nhận về dùng bị lỗi shop không hỗ trợ đầy đủ chất lượng sản phẩm rất kém shop phục vụ rất kém,"1
"
train_012651,sản phẩm bị vỡ nắp,"1
"
train_012652,vì đẹp cứ mua về là bị mọi người xin mất đặt rồi hôm nay lại đặt mình đã cho mọi người đ c shop vì nếu không m thành con nợ,"0
"
train_012653,chất lượng sản phẩm kém đồng hồ mua về không chạy được shop phục vụ kém,"1
"
train_012654,balo đẹp giao hàng nhanh chóng thanks shop nhé,"0
"
train_012655,dùng được mấy ngày là rách hếtchất lượng kém,"1
"
train_012656,mình mua sản phẩm vì thấy giá rẻ bất ngờ tuy nhiên đúng là tiền nào của nấy nên mình không ưng ý lắm sản phẩm hay bị vón cục chải không thích tuy nhiên mình cũng thấy có chút hiệu quả khi mi chỉ dày thêm chứ không cong và dài ra như mình mong muốn,"1
"
train_012657,chất lượng về sau không biết thế nào nhưng mẫu mã tạm thời chấp nhận được,"1
"
train_012658,dùng ổn định cho shop 5 sao,"0
"
train_012659,giao hàng rất nhanh đóng gói cũng cẩn thận hàng rất thơm dùng ngay rồi cái tdc cà phê này rất nghiền dùng mãi vẫn muốn dùng shop ở xa mà gửi ngay cho mình rất th ich shop,"0
"
train_012660,đóng gói sản phẩm tạm được đóng gói sản phẩm tạm được chất lượng sản phẩm tuyệt vời,"0
"
train_012661,sp này mình mua rồi nhưng có vấn đề khi sử dụng nước ở trong nồi sôi lên là nắp vung rung lên bắn hết nước ra ngài bếp quá chán cho 1 sp tốt,"1
"
train_012662,thời gian giao hàng rất nhanh SPLIT rất đáng tiền SPLIT vải mặc bao êm luôn màu cũng giống hình nữa nếu có dịp sẽ ủng hộ tiếp,"0
"
train_012663,dùng đến lần t2 máy tịt không chạy nữa luôn,"1
"
train_012664,son bị vỡ nắp vẫn gửi cho khách ruột son bẩn,"1
"
train_012665,shop phục vụ rất kém hàng thì giao thiếu khuôn siliconib thì shop không trả lời màu khoáng thì chứa chì cứ tưởng tự mua nguyên liệu làm son cho an toàn ai ngờ,"1
"
train_012666,so với giá tiền thì phải nói là quá đẹpchắc chắn máy mình lỗi không gửi ảnh cho mng xem nhg rất rất đáng tiền mng ah nên mua,"0
"
train_012667,chị chủ shop nhiệt tình chất son cực đẹp luôn lên môi mướt mà màu chuẩn khỏi bàn ship hàng nhanh đặt hôm qua hôm nay có luôn SPLIT sẽ ủng hộ chị thêm nữa,"0
"
train_012668,giày rất đẹp,"0
"
train_012669,làm gì mà tạo tài khoản id apple không được v ad,"1
"
train_012670,đã nhận được hàng quái đâu,"1
"
train_012671,không hài lòng cách giao nhận của nhân viên giao hàng còn bếp gá đẹplửa xanhdùng thêm tg nữa mới biết có tốt không,"1
"
train_012672,minh dang sai m8 thay rat được,"0
"
train_012673,chất lượng sản phẩm rất kém lừa đảo tôi khuyên các bạn không nên mua để không mất tiền oan shop phục vụ rất kém rất không đáng tiền,"1
"
train_012674,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt rất đáng tiền thời gian giao hàng rất nhanh,"0
"
train_012675,không dep,"1
"
train_012676,chất lượng sản phẩm rất kém vừa mở ra cầm vào cái tay cầm thì nó đã gãy sẵn rồi chán luôn,"1
"
train_012677,áo đẹp lắmmà cái lông cổ bé nhà m thấy sợ quá khóc thét lên không dám mặc áo hehe,"0
"
train_012678,sản phẩm mình đã dùng và rất ưng sẽ còn ủng hộ shop dài,"0
"
train_012679,giao hàng nhanh như trong ghi chú sử dụng rất tốt mát nhẹ,"0
"
train_012680,sản phẩm không giống như mô tả đặt size l mà giao xxl mẫu áo cũng không giống ma giáo ảo khác hoàn toàn không giống như mô tả một chút nào lừa đảo,"1
"
train_012681,lần trước mua ít case nên giao ok lắm lần này mua nhiều thì giao không đúng thấy mọi người bình luận mình thấy cũng sợ sợ rồi nhắn tin hỏi shop thì nói tin thì mua nói chung mua 12 cái chắc không sao mình mua nhiều nên vậy chất lượng thì ok so với giá,"1
"
train_012682,"truyện có nội dung chán có cảm giác ở vấn đề nầy lại chuyển wa khác không thấy chân thật gainr huệ vì yêu đến tự sát nhảm nữ chính trẻ con chán thiếu thực tế nam chính lại nhu nhược bỏ đi là tốt nhất thấy thất vọng vì mua cuốn này SPLIT ""","1
"
train_012683,không như mong đợi,"1
"
train_012684,về cái bìa xấu tệ thì không nói gì rồi nhưng cách trình bày bên trong thì cũng phải nói là không được hài lòng lắm dù quyển novel to nhưng font chữ lại rất nhỏ và quá khít với nhau dẫn đến đọc lâu rất dễ bị mỏi mắtmong sau này nhã nam sẽ tái bản trình bày lại từ a vậy,"1
"
train_012685,không được nha,"1
"
train_012686,đóng gói sp đẹp tặng quà đầy đủ hàng ổn,"0
"
train_012687,đẹp như hình nhưng lót giày dễ long đeo hơi kệch đế có vết nhăn nhỏtóm lại đẹp,"0
"
train_012688,gẫy shop hứa sẽ bù,"0
"
train_012689,chất lượng sản phẩm tuyệt vời thời gian giao hàng rất nhanh có đều bút ít mực quá tt tô đế đôi stan mà hết gần 1 cây rồi,"0
"
train_012690,sản phẩm không xài được dt không ai bắt máy,"1
"
train_012691,đóng gói sản phẩm rất đẹp và chắc chắn giày nhung đen chất nhung không được êm mượt sờ cứng,"0
"
train_012692,màu 1 nâu đậm cực kỳ xấu chất lượng tệ vón cục khô và ít,"0
"
train_012693,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt,"0
"
train_012694,chất lượng sản phẩm kém nước vào,"1
"
train_012695,không co lan sautreo dau de ban thit chuot shop phục vụ rất kém,"1
"
train_012696,không giống hình gi hết chụp hàng thiệt mà bán hàng giả thử coi tức không làm ăn sống nhăn vậy,"1
"
train_012697,lần trước mua 1kg hnhân bơ ăn rất ngon quyết định mua thêm 2kg về để dành tết mua về mở ra thì là hnhân rang muối cả nhà ăn đều không thích vị này kêu shop đổi 15kg còn lại vì lỡ sử dụng 1 túi 500g rồi vì shop giao không đúg hàg shop ok nhưng thái độ rề rà không hợp tác đến giờ chưa đổi được luôn đúng ho lao,"1
"
train_012698,chất lượng sản phẩm tuyệt vời thời gian giao hàng rất nhanh,"0
"
train_012699,shop phục vụ rất kém lúc đặt hàng ghi chú là đặt hàng cho bé gái màu hồng rồi mà shop gửi cho đúng 1 cái hết mẫu thì có thể trao đổi lại với khách hàng chứ,"1
"
train_012700,mua 6 mãlần đầu gửi thiếu 2 mãphản ánh rõ ràglần 2 gửi thiếu 1 mã côm 5sp 119kchug quy lại shop làm ăn không trách nhiệm với hàg khách đặt mualần đầu và không bgio có lần sau mua hàng tại shop shop phục vụ kém,"1
"
train_012701,lon nào cũng bị mốp vỏ hết,"0
"
train_012702,đã mua lần 2 của shop 5 sao không nói nhiều,"0
"
train_012703,chi vô nó rách luôn đừng nên mua phí cả tiền,"1
"
train_012704,hàng đẹp chuẩn ảnh,"0
"
train_012705,surface pro 4 đây là sự lựa chọn tốt nhất rồi,"0
"
train_012706,quần đẹp vải cũng đẹp shop phục vụ rất tốt và nhiệt tình cám ơn shop đã đưa sz số 6 cho mình,"0
"
train_012707,thời gian giao hàng rất nhanh mặt gương của ốp có vài chỗ trầy nhẹ,"0
"
train_012708,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng rất nhanh rất đáng tiền shop phục vụ rất tốt SPLIT có điều tiếng tàu nên không hiểu,"0
"
train_012709,cpu hỏng rồi anh ơi cho em link facebook để em giao tiếp chứ shopee khóa mồm em rồi,"1
"
train_012710,phấn xài rất thích màu trắng no20 tiệp da không bị quá trắng cover ổn,"0
"
train_012711,hàng không giống thật với sản phẩm đã được đăng nghi là hàng giả,"1
"
train_012712,mình yêu cầu được kiểm hàng nhưng nhân viên giao hàng nói quy định shoppee không cho kiểm hàng chẳng lẽ giao sai hàng cũng bắt khách nhận luôn àh nếu như vậy thì làm sao ai dám đặt nữa,"1
"
train_012713,shop lừa đảo các bạn không nêb mua,"1
"
train_012714,son mau trôik có độ bám nhiều,"1
"
train_012715,khó sử dụng thành phảm tạo ra không được mịn và đẹp mắt,"1
"
train_012716,chất liệu vải rất đẹp mình rất thích,"0
"
train_012717,chất lượng sản phẩm tuyệt vời chất kem hơi dày massage lên vùng mắt khoảng 3 ap thì kem thấm hoàn toàn sản phẩm dưỡng ẩm khá tốt,"0
"
train_012718,chán chả buồn nhìn tới luôn,"1
"
train_012719,son thoa cực mịn màu đẹp nữa mê shop rồi chắc phải canh flash sale để sắm thêm đồ quá,"0
"
train_012720,rất không đáng tiền bóng bị méo bị thủng hay sao mà cứ bơm căng lên rồi vài tiếng sau lại xẹp độ nãy thì không ổn địnhquá kém chất lượng so với giá tiền mong shop xem xét lại chất lượng sp nói chung là thất vọng,"1
"
train_012721,mua lần thứ n rồi bà q ơi,"0
"
train_012722,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt rất đáng tiền thời gian giao hàng rất nhanh nồi rất xinh to,"0
"
train_012723,chất lượng sản phẩm rất rất rất kém rất không đáng tiền khăn aden mà giặt rồi mà vẫn cứng đơ rát xì xì nhăn nhúm gập 40 cái mất nửa tiếng mua 40 cái mà bỏ không dùng được cái nào lau cho con thì đỏ cả da lsau không bao giờ dám mua đồ của shop,"1
"
train_012724,vải vừa ý,"0
"
train_012725,mua hàng này giao hàng nọ là sao,"1
"
train_012726,tất siêu ok mà còn xinh nữa,"0
"
train_012727,đẹp hơn mong đợi rất thích,"0
"
train_012728,sản phẩm không ung ý cho lắm chất lượng sản phẩm rất kém,"1
"
train_012729,giao hàng gio giống hình chất lượng sản phẩm rất kém,"1
"
train_012730,sp qua dep trong tam gia,"0
"
train_012731,không như màu yêu cầu quạt không chạy,"1
"
train_012732,giao hàng nhanh đóng gói đẹp sản phẩm tốt,"0
"
train_012733,han rỉ không đáng tiền,"1
"
train_012734,chất lượng sản phẩm tuyệt vời shop trả lời thắc mắc của người mua rất nhanh ủng hộ 5 cho shop nhé chúc shop buôn may bán đắt,"0
"
train_012735,khỏi phải chê,"0
"
train_012736,son lên màu chuẩn đẹp sẽ ủng hộ shop tiếl,"0
"
train_012737,chất lượng sản phẩm kém giống quần vải bình thường bé tè vẫn tràn lan như mặc quần xài 1 lần là giặt chứ không như quảng cáo SPLIT không đáng tiền,"1
"
train_012738,mùi thơm ngọt dễ chịu chủ shop gói hàng cẩn thận đáng yêu lắm lắm tuyệt vời,"0
"
train_012739,giày dơ màu trắng mà dơ quá với lại logo màu đỏ đen không giống với hình,"1
"
train_012740,máy bị gỉ cũ chạy chậm đúng là tham rẻ không nên mua sản phẩm này,"1
"
train_012741,đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt rất đáng tiền chủ shop bán hàng rất nhiệt tình và chu đáo con cảm ơn cô đã tư vấn và hướng dẫn tận tình của cô ạ chúc cô luôn mạnh khỏe và buôn bán đắt hàng ạ,"0
"
train_012742,em lấy đôi đế xanh lại gửi em đôi đế trắng thế shop,"0
"
train_012743,hàng rất đẹp nha chất lượng sản phẩm tuyệt vời,"0
"
train_012744,sản phẩm ok lắm cho shop 5sao,"0
"
train_012745,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn quá ok so với giá,"0
"
train_012746,bàn nhận về bị bể 1 3,"1
"
train_012747,không ra 1 cái gì hết nhéok,"1
"
train_012748,đặt 2 combo là 6 cái mà shop không giao nhiều mẫuchỉ giao 3 mẫu cho 6 cáitrong khi phân loại hàng là 3 4 5 là có 9mẫu néu v đừng để chung 3 4 5 như vậy,"1
"
train_012749,hình ốp này đẹp men chuẩn bạn người yêu khoái,"0
"
train_012750,đóng gói chắc chắn hàng tốt đánh giá cao chất lượng sản phẩm của shop chúc shop làm ăn thành công,"0
"
train_012751,sao không dùng được chế độ tỏi nhiều nhánh chỉ có chế độ 288giờ thôi,"1
"
train_012752,mình mua màu hồng nhưng shop hết hàng alo hỏi mình lấy màu đỏ đô không mình ok luôntối shop gọi sáng sớm hôm sau mình nhận được ngay nhận hàng siêu nhanh mà bóc ra thì màu ưng lắm í đỏ xinh ơi là xinh SPLIT cho lên đun thử thì thấy nước sôi nhanh lắm mình thích lắm ấy sẽ tiếp tục ủng hộ shop lâu dài ạ,"0
"
train_012753,không thích hợp cho win 10,"1
"
train_012754,hàng đẹp chất lượng tốt sẽ ủng hộ shop dài dài,"0
"
train_012755,toner dùng cực thích mùi cũng thơm nữa chứ sẽ mua fullsize,"0
"
train_012756,to hơn so với tưởng tượng nhìn xịn ghê,"0
"
train_012757,chất lượng sản phẩm ok shop lưu ý đóng gói nilon bên trong chắc chắn hơn thời gian giao hàng rất nhanh,"0
"
train_012758,giao hàng nhanh sản phẩm đẹp,"0
"
train_012759,đẹp nhưng form không chắc chắn,"0
"
train_012760,không như mong muốn,"1
"
train_012761,đóng gói sản phẩm rất đẹp và chắc chắn giao hàng hơi chậm,"0
"
train_012762,nhựa khó bẻ và khó tạo hình nói chung không hài lòng lắm,"1
"
train_012763,thất vọng quá bị lổ này,"1
"
