index,comment,label,predict
1237,"sản phẩm không sử dụng được như đăng tải usb không kết nối được và không nhận được cuộc gọi rảnh tay trong xe
",1,1
12344,"chất lượng sản phẩm tuyệt vời còn em thích ăn c ái này dã man
",0,0
4885,"chất lượng sản phẩm tuyệt vời shop TV nhiệt tình
",0,0
14299,"ip6 không dùng được
",1,1
10405,"quá chán mình hỏi nhân viên bán hàng là hàng có ok không để mình còn làm quà nhân viên bán hàng nói ok sản phẩm tốt thế nhưng có ra gì đâu phí tiền cầm ném luôn 4 cái thế là bị lừa
",1,1
1801,"thời gian giao hàng chậm không đáng tiền
",1,1
11963,"thí shop sent me a wrong option case i bought 5 iphone 6 cases and i received 3 iphone 7 plus case what can i do with a wrong case
",1,0
9796,"chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn hơi to hơn so với hình nhưng nhìn chung là đẹp và giống hình
",0,0
4952,"""Cung đường vàng nắng"""" nếu như xuất bản trước """"Oxford thương yêu"""" có lẽ sẽ tạo hiệu ứng tốt hơn. Dường như cái bóng của """"Oxford thương yêu"""" quá lớn làm cho nhưng câu chuyện sau này của Dương Thuỵ cho dù cố gắng vẫn không thể thoát ra được.Không kịch tính như """"Oxford thương yêu"""", không mãnh liệt như """"Nhắm mắt thấy Paris"""", """"Cung đường vàng nắng"""" nhẹ nhàng hơn. Sau mỗi câu chuyện của Dương Thuỵ dường như có lấp ló hình ảnh của nhân vật tiếp theo... SPLIT Có thể nóiđây là chủ đề không mới nhưng cốt truyện vẫn lôi cuốn riêng cá nhân tôi cảm thấy kết thúc quá đột ngột và có phần hơi gượng ép giống như là tất nhiên nó phải thế!""
",1,1
10316,"hơi khô và cứng
",1,0
1355,"999k máy hơi yếu mới xây có 3 lần mà nghe mùi nhựa khét công suất 600w xay đu đủ chín mà còn không xong dù đã làm theo hướng dẫn nhận xét thì shops có phản ứng rất tiêu cực không dám mua thêm ở shop này nữa chất lượng sản phẩm rất kém
",1,1
979,"đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt góibhangf cực kỳ cẩn thận chắc chắc mình sẽ mua tiếp shop phục vụ rất tốt thời gian giao hàng rất nhanh
",0,0
9132,"cảm thấy dùng hợp
",0,0
6333,"mình mua cả 3 hộp luôn mà chẳng có quà hic mình chưa xài nên không biết có hiệu quả không hy vọng là sẽ tốt
",0,0
13055,"có vẻ ok
",0,0
5369,"tạm được tiền nào của ấy
",0,1
1097,"giao hàng cực nhanh
",0,0
12349,"chưa dùng đã rách
",1,1
1018,"chất lượng sản phẩm rất kémgiày giáo vàng ố
",1,1
9704,"chất lượng sau khi dùng thử rất kém
",1,1
2955,"shop bảo có kèm pin mà sản phẩm lại không có
",1,1
11899,"hàng đúng mô tả lên nguồn cám ơn shop nha
",0,0
14249,"khu mình ở nông thôn sóng không được mạnh và ổn định lắm tuy nhiên cũng khá ổn khi dùng sim viettel hài lòng thời gian giao hàng nhanh gói hàng cẩn thận cả 2 sim đều dễ dàng sử dụng shop buôn bán rất có tâm
",0,0
1705,"giày đẹp giao hàng nhanh
",0,0
3371,"sách hay trang sách dày dặn cảm ơn shop
",0,0
2400,"chất lượng sản phẩm rất kémthấy mọi người đánh giá chỗ này rầm rộ quá nên quyết định tin dùng thử tớ mới dùng được có 1 tuần mà mặt mẩn hết cả lên ngày trc chỉ có tí mụn ẩn không nhìn rõ bây giờ nó sưng cả mặt lên rồi đúng là tiền mất tật mang mà
",1,1
3615,"đóng gói sản phẩm rất chắc chắn chất lượng sản phẩm tuyệt vời cám ơn shop
",0,0
6877,"mua 20 miếng mask nhiều loại khác nhau nhưng không bị gói nhầm hàng như những shop khác làm việc có tâm ạ đã mua nhiều lần và lần nào cũng ưng ý
",0,1
7716,"chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt rất đáng tiền thời gian giao hàng hơi chậm
",0,0
3589,"giao hàng nhanh đến nỗi không chuẩn bị kịp chiền nhân viên gọishop này số 1 chất lượng ok
",0,0
3029,"chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt rất đáng tiền thời gian giao hàng rất nhanh split
",0,0
14200,"giao nhầm size shop làm ăn không uy tín
",1,1
9368,"mua 3 cái giao 2 cái cùng loại như hình 1 cái màu kem là loại khác dài hơn nhưng vẫn đẹp nên không trừ
",0,1
2075,"sản phẩm rất ok split trả ảnh cho shop nhé split
",0,0
10850,"bé 9kg nhưng cao nên mình chọn size 11 12kg rất vừa vải không quá mỏng không quá dày hợp với tiết trời thu như mấy hôm nay rất đáng tiền
",0,1
949,"nguyentienthanh 7402
",0,0
4216,"mình đã nhận được hàng hôm nay đặt mai có luôn v rất ứng ý nha split shop làm ăn trung thực uy tín lắm đóng gói hàng đẹp lại còn nhanh cảm ơn shop nhé split về đây mạng nhanh kinh khủng luôn 75mb s split sẽ rủ anh em bạn bè mua cùng
",0,0
13021,"2c sơn mà đưa cô 1hop sơn đườg giáo hag thỉu
",1,1
2991,"mẫu mã đẹp nhưng ngấm nước
",0,0
5371,"sản phẩm chất lượng thấp mùi không thơm cháy nhanh hết
",1,1
15908,"thìa đẹp
",0,0
4549,"hàng chuẩn shop đóng gói rất kĩ chủ shop nhiệt tình trả lời thắc mắc của khách hàng sẽ ủng hộ shop dài dài
",0,0
11366,"ba lô con gà may bị lệch hẳn đi 1 bên chất lượng quá kém
",1,1
2067,"sản phẩ chất lượng sản phẩm tuyệt vời chất lượng sản phẩm tuyệt vời
",0,0
14507,"hàng giao không đúng màu đất màu đỏ đua màu xanh bàn phím bị bung lên phải dán keo lại chỉ có vài trăm mà phải gửi lên cho kiểm tra thì bố mẹ cho rồi giao hàng hồng kiểm trước kiểu này không có mua lần hai đầu
",1,1
1508,"chuyển hàng quá lâu đợi mãi mới nhận được chất lượng hàng thì ok
",1,0
12546,"chất lượng sản phẩm tuyệt vời vì ở xa nên có bị mốp méo 1 chút đóng gói khỏi chê
",0,0
2715,"tôi bị mê thiết kế của dòng suhd quá chài mỏng mịn đẹp từ mọi góc nhìn lại còn thiết kế tràn cạnh nữa cảm giác không gian hình ảnh nó bất tận không bị giới hạn luôn này
",0,1
15489,"thời gian giao hàng rất nhanh mình rất hài lòng
",0,0
5846,"là hàng real nên sử dụng rất yên tâm sp có mùi nhẹ nhàng thấm nhanh vào da không gây rít bếch hay trắng bệch không dị ứng đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt
",0,0
11449,"chất lượng sản phẩm tuyệt vời nước hoa thơm mùi cưng ghê
",0,0
1566,"đóng gói sản phẩm rất đẹp và chắc chắn split shop phục vụ rất tốt split rất đáng tiền split chất lượng thì để dùng và chờ kết quả ạ hàng chuẩn công ty
",0,0
14437,"rất phù hợp với mấy đứa thích balenciaga triple s mà không đủ tiền mua hàng rep với hàng au như t split chất lượng sản phẩm tuyệt vời y hình mà do cầm điện thoại hơi thảm nên vậy split chị chủ thớt cũng vui tính với tốt bụng nữa
",0,0
5527,"đóng gói rất đẹp còn được shop tặng thêm quà nữa nói chung trên cả tuyệt vờiii
",0,0
1602,"sản phẩm y chang ảnh nhé các bác mang êm chân nữa màu sắc kết hợp bắt mắt nói chung là thích lắm đường mày hơi thô chút nhưng không sao so với tầm giá là quá ok
",0,0
321,"chất lượng sản phẩm rất kém quá yếu chỉ sôi ụt ụt trứng còn không chínquá sai lầm
",1,1
3617,"sp giống trong hình
",0,1
7677,"tôi biết là tôi mua hàng fake rẻ tiền nhưng ít ra cũng phải được 15 hoặc 30 ngày chứ mới đi được 2 lần ông nội ơi chất lượng sản phẩm rất kém đóng gói sản phẩm rất kém shop phục vụ rất kém rất không đáng tiền
",1,1
11187,"mới mua được 2 ngày quạt dính muỗi không chết gọi thì bảo chạy lên tuốt trên chi nhánh đê được sửa xả vãi thôi khỏi luôn tốn 100k haizzz
",1,1
13106,"đóng gói sản phẩm rất đẹp và chắc chắn split có quà tặng chưa dùng thử chưa biết
",0,0
4391,"chỉ là bột gạo chẳng mùi vị gì hết
",1,1
8540,"chất lượng sản phẩm tuyệt vời chất lượng sản phẩm tuyệt vời đóng gói sản hơi ẩu chút
",0,0
11019,"đóng gói sản phẩm rất đẹp và chắc chắn xài ok phím nhậy nhưng không biết được lâu không
",0,0
13391,"shop phục vụ rất tốt thời gian giao hàng cực nhanh
",0,0
11114,"đây là quyển sách có chất lượng in kém nhất từ trước đến giờ mà mình nhận của tiki in bị lem từ mặt này sang mặt kia làm sách đọc rất nhức mắt
",1,1
9883,"thời gian giao hàng rất nhanh split shop phục vụ rất tốt split rất đáng tiền
",0,0
4351,"giao nhanh split đúng giá tiền rất hài lòng
",0,0
6387,"không đáng tiền chất lượng kém
",1,1
8761,"chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt thời gian giao hàng rất nhanh em trang trí thêm hihi
",0,0
12826,"hàng chất lượng kém không giống hình màn hình nhỏ che mất 10%% màn hình kính mờ không đẹp
",1,1
15620,"mình cực ưng luôn shop ơi dù dây bị lỏng phải đi tháo bớt mắc dây nhưng vẫn rất đẹp ạ mua lần 2 còn được tặng cái vòng xinh xinh bỏ vô hộp dth vô cùng đóng gói và giao hàng nhanh và đẹp thanks shop
",0,0
263,"dập có trợ lực xài tốt tuy giá có hơi cao tí sp đúng như mô tả shop nhiệt tình giao đúng mẫu
",0,0
8703,"rất đẹp dòng envy cũng thế like hạnh phúc logo mới cũng độc đáo
",0,0
10097,"bên trong rỗng nhỏ nhắn xinh xắn mẫu mã đẹp
",0,0
15819,"không giao móc khoá kèm theo và mình vẫn chưa nhận được phản hồi từ shop
",1,1
4429,"rất thích nhưng giao hàng hơi lâu
",0,0
13863,"sp đẹp mà rẻ lắm mỗi tội rụng hơi nhiều lông
",0,0
9271,"shop phục vụ tốt đầm kiểu dáng và chất vải rất đẹp sẽ ủng hộ shop tiếp
",0,0
2753,"đóng gói đẹp sp ok
",0,0
7153,"đóng gói sản phẩm đẹp hàng giống như hình
",0,0
13152,"đóng gói sản phẩm rất đẹp và chắc chắn cuốn này hơiiii bụi bặm một tí nhưng mà chất lượng vẫn tốt
",0,0
8990,"""Mua vì đây là chuột """"có vẻ"""" thân thiện hơn với môi trường khi sử dụng pin sạc. Nhưng chất lượng vô cùng tệ: xài bị giựt cursor liên tục vì là chuột quang nên phải mua thêm 1 miếng lót chuột nhưng vẫn bị giật lag chuột chay hết bên này đến bên kia phải qua Lazada mua lại 1 con chuột khác giá mắc hơn chút mà chạy trên mọi bề mặt còn hơn cái thể loại chuột gì mà tính năng tè le mà cái chức năng chính là CHUỘT thì không ổn định đã quá giận và đập nát nó sau hơn vài tuần sử dụng 1 cách chịu đựng và đã làm hại môi trường hơn cả cái doanh nghiệp sản xuất chuột này sẽ bị cộng nghiệp vì tàn hại môi trường khi sản xuất hàng chất lượng kém. Go to hell Konig!. Thân!""
",1,1
8956,"không đáng tiền chất lượng sản phẩm kém
",1,1
6315,"màu siêu xinh hôm qua đặt hôm nay đã nhận được
",0,0
131,"sơn rất đẹp thơm mùi trái cây
",0,0
8273,"đồ bé trai vải jean đẹp còn vải bé gái không được đẹp lắm
",0,0
15589,"sp xài khá tốt split đóng gói sản phẩm rất đẹp và chắc chắn
",0,0
2209,"tiền trã lại đâu
",1,1
3297,"đồng hồ đẹp chất lượng thế nào phải dùng mới biết
",0,0
8405,"chất lượng sản phẩm tuyệt vời mình rất ưng sẽ ủng hộ shop dài dài
",0,0
11438,"giáo cũng nhanh sản phẩm nhìn đẹp
",0,0
10306,"đóng gói sản phẩm rất kém shop phục vụ rất kém
",1,1
13223,"máy rất yếu hix sạc bao lâu mới vào điện dùng được mấy phút lại yếu xìu không cắt được
",1,1
2091,"dép hở kẹo tùm lum hơi thất vọng oder mẫu này giao mẫu kia
",1,1
9659,"hơi lâu nhưng chất lượng được so với giá
",0,0
3635,"packaging đẹp nhưng lõi không ra thể thống gì cả không hề có tác dụng dưỡng môi bôi không khác gì bạn lấy dầu ăn bôi lên môi ấy tốt nhất đừng phí tiền vì thỏi dưỡng này
",1,1
651,"shopee phục vụ siêu tốt nha các bạn đây là lần đầu tiên mình mua hàng online nên có chút lo ngại chất lượng sản phầm nhưng hôm nay nhận được hàng vui quá sách rất đẹp đóng gói kỹ càng chắc chắn nữa giao hàng cũng nhanh giá cả lại hợp lý từ giờ tin dùng shopee thôiiii
",0,0
12559,"mấy ngàn người mua là biết rồi tiết kiệm cho các mẹ bỉm sữa
",0,0
2619,"phù hợp giá tiền tiện lợi
",0,0
1024,"dù còn dùng được nhưngbộ phát cũ và bị xước khá nhiều split cũng bị hỏng nút nguồn nữa split thêm vào đó là tiền ship khá đắt nữa split và giao cáp kết nối cũng hỏng rồi split chưa hài lòng lắm về sản phẩm split mong shop có thể cải thiện split
",1,0
5873,"ở nhật công viên việc làm thu nhỏ dành cho thiếu nhi đã có từ rất lâu trẻ con nhật có thể tham gia những trò chơi này hàng tuần và không có sự đi kèm của bố mẹ để trẻ tự phát huy khả năng sáng tạo rèn tính độc lập
",1,1
1839,"cảm ơn bạn đã lựa chọn huong88 split chúc bạn luôn xinh
",0,0
3710,"sản phẩm kém chất lượng yêu cầu hoàn lại tiền
",1,1
1143,"nhanh như film hành động sáng đặt chiều có chất lượng sản phẩm tuyệt vời
",0,0
12498,"hết mà không báo trước
",1,1
3550,"hàng made in china nên mình không ưng lắm
",0,0
14384,"hạt giống hình như không đủ 100hat
",1,1
5908,"màu sắc đơn điệu không thu hút được trẻ em
",1,1
5090,"chất lượng sản phẩm tuyệt vời lông mềm mượt vô cùng đóng gói sản phẩm chất lượng 33
",0,0
14738,"mình đã dùng sản phẩm và thấy rất tốt tuy nhiên xem lại so với bên ngoài thì shop bán giá có vẻ cao hơn split đắnh giá 4 sao vì sản phẩm tốt và đóng gói rất cẩn thận tuy nhiên mình không hiểu là sao sản phẩm này không có hạn sử dụng và hộp bọc sản phẩm sẽ quay lại đânh giá 5sao nếu có lí giải về hạn sử dụng
",0,0
3295,"sản phẩm như mong đợi
",0,1
6611,"chụp bằng phần mềm này nước ảnh trong và tươi hơn cam của iphone nhưng có độ trễ chụp vật thể chuyển động sẽ bị nhòe không có chức năng làm mịn ảnh dùng phần mềm microsoft selfie thích hơn
",1,0
1303,"giao hàng không đúng như nói đt không nghe shop lừa đảo giao hàng không đúng
",1,1
762,"cơ bản thì sách rất hay sự tộn tại của nó đã chứng minh cả rồi chẳng có gì ý kiến chỉ có điều tiki giao hàn quá kém thùng giấy sách giấy nhưng không chèn chắn gì cả và tôi không nhận được mã giảm giá 100k cho đơn hàng 500 không dịch vụ quá tệ
",1,1
7068,"chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn split shop rất dễ thương mua hàng còn được nhận quà nữa
",0,0
110,"hạt giống không nảy mầm
",1,1
2442,"sài siêu thích mà giá lại mềm chị chủ shop thân thiện thời gian giao hàng nhanh đã vậy còn được chị chủ bonus cho mấy cái sample lần sau em sẽ ủng hộ chị tiếp
",0,0
9039,"mình mua 6 chiếc găng tay thì cả 6 bị mốc và loãng chất lượng sản phẩm kém
",1,1
2522,"shop phục vụ kém cơm chiên vụn nát bétk có được 1 gói nguyên thất vọng
",1,1
4250,"đặt 10 bộ size 4 giao 5 bộ size 3 5 bộ size 4 size 3 không vừa bt làm sao đổi thì lu bù hazz
",1,1
14694,"vừa rẻ lại vừa đẹp rẻ hơn nhiều so với mấy shop khác còn được tặng thêm sợi dây nữa chất lượng sản phẩm tuyệt vời
",0,0
2754,"giày đẹp đi êm chân shop giao hàng nhanh ạ
",0,0
4058,"sơn như cái đồ trẻ trâu quá xấu split kém
",1,1
10972,"thời gian giao hàng rất chậm chờ phải hơn 1 tuần ns có hàng
",1,1
4693,"nhờ nhận dùm đó đi vắng chưa biết sao
",0,0
15389,"bạn trai khen mình gì mà khéo chọn nhờ có shop tư vấn nên chọn được mẫu ưng ý luôn chúc shop làm ăn phát đạt chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn
",0,0
12279,"m quên không nt shop lấy nữ sao shop không hỏi mà giáo đồng hồ nam giờ m đeo sao được
",0,1
10928,"tin tưởng shop mà shop làm ăn thế này đây hộp bong tróc loang lỗ như bị dính nuớc shop cố tìh gửi cho khách hàng chứ không phải do vận chuyển nt phản hồi shop không thèm trả lời
",1,1
7038,"giày qá đẹp luôn hìh cho 6saooooo
",0,0
5921,"ôi dùng tốt lắm lên mịn phù hợp với da dầu không bị bít lỗ chân lông chất lượng sản phẩm tuyệt vời shop phục vụ rất tốt đóng gói sản phẩm rất đẹp và chắc chắn
",0,0
3669,"còn em y hệt con nàynghe bass mạnh không rè cũng mừng
",0,1
16052,"chất lượng sản phẩm kém hàng giao đóng gói không cẩn thận bị gãy
",1,1
8826,"cũng chỉ nhái iphone thấy người ta sắp ra ip7 256gb sam sung cũng ra theo chẳng có gì đột phá
",1,1
11416,"giao hàng hơi lâu lò nướng nướng được mình đã thử nướng hàu
",0,0
967,"hàng tệ không được cái gì hết
",1,1
13574,"sản phẩm chính hãng thank shop
",0,0
1945,"tin tưởng shop bán đồ auth nhưng packaging quá tệ nhìn chả khác gì hàng f không muốn nói đây là sơn f nhưng hi vọng shop gửi đồ cho người mua thì hãy xem kĩ ngoại hình trc khi gửi vỏ xấu thế này thì nên note lại với khách trc khi đăng bán
",1,1
10631,"quần tây quá tệ hại mua chung đơn hàng 1 quần tây và 2 áo sơmi quần tây mới nhận đứt toác đường chỉ chỗ chưa đứt thì máy rất dối khiếu nại trả hàng thì quá ư phiền phức và tốn nhiều thời gian
",1,1
4288,"con lăn chưa dùng đã bị bông lớp lót tay cầm split chồng đi công tác nên giờ mới khui ra xem được lúc đóng gói cũng không đẹp và kĩ nữa split
",1,0
9384,"shop nên chấn chỉnh lại giao hàng sai
",1,1
95,"shop phục vụ rất tốt sản phẩm đúng với thông tin đăng tải
",0,0
14597,"thiết kế thì không có gì thay đổi nhưng cái vỏ nhôm trên htc thật tuyệt hơn tất cả hãng còn lại nó cứng và bền hơn nhiều iphone samsung smartphone trung quốc nhiều
",0,1
9457,"không có độ che phủ gặp nước nhanh trôi
",1,1
2611,"không giống hình không có mã vạch mùi thì hôi toàn mùi hóa chất kinh quá không giám sài luôn hàng giả
",1,1
7335,"""Mình mua bình này cách đây hơn 1 năm thấy sản phẩm đang giảm 45% nên vào góp ý cho các bạn định mua. Phải nói bình quá tệ lại hôi nữa chưa kể chỉ cần bình va chạm nhẹ là bị móp nhìn rất xấu nhất là cái nắp móp vô độ hở phát là móp. Mình xài được 1 thời gian là bên trong bình có cái gì như cục sỏi vậy rửa bình rất sạch không đụng gì nhưng lúc lắc lại nghe tiếng kêu bên trong. Rất ức chế vì chả biết cái bình nó chứa cái gì trong đó mà không biết nó độc hại hay không. Bây giờ mình đã vứt em nó 1 xó và không xài được nửa năm rùi. Công nhận hàng tàu mà rẻ có khác. Siêu cùi giảm 80% mình cũng không thèm mua lại""
",1,1
2818,"thời gian giao hàng nhanh split chất lượng ok
",0,0
9551,"nhận sản phẩm không đúng với mô tả
",1,1
219,"chất lượng sản phẩm tuyệt vời mỗi tội đơn vị vận chuyển chậm quá 5 ngày mới nhận được
",0,0
12028,"hàng kém chất lượng khách hỏi 2 lớp trả lời 2 lớp lúc nhận thì chỉ có 1 lớp không thấm
",1,1
59,"đóng gói sản phẩm rất chắc chắn sản phẩm rất dày dặn thời gian giao hàng rất nhanh
",0,0
15071,"lần thứ 2 mua hàng từ hà nội đến cần thơ nhưng vẫn ship quá nhanh quá nguy hiểm còn có món quà nhỏ vote nhiều sao cho shop 3
",0,0
4245,"sản phẩm không giống như hình ảnh gọi điện nói chuyện của cửa hàng rất tồi và coi thường
",1,1
2548,"mùi tinh dầu nồng và mùi hương khó chịu nên hơi thất vọng về sản phẩm chỉ được là chai lạ và đẹp thôi
",1,1
15583,"tưởng gì mới vẫn màn hình dẻo ở giữa pin nằm trái bo mạch cứng nằm phải quấn băng keo đen lại là xong vẫn chưa làm được pin và linh kiện dẻo đừng nói 5 năm 5 chục năm nữa thì với công nghệ đó chẳng làm xong được chỉ cố ý gây sự chú ý thôi
",1,1
11396,"không có phiếu bảo hành hả shop với em thấy chạy được 4 kim thôi ạ
",0,1
12859,"1 11 nhận hàng mà xem trên bao bì đã hết hạn từ ngày 24 10 m lỡ tay cắt rồi không thì m cũng trả lại
",1,1
14313,"màu hơi xỉn
",0,0
2457,"bút bị gãy vỡ
",1,1
13020,"mình vừa nhận được sơn vào sáng nay thực sự thấy thất vọng nếu như do môi mình khô thì đành chịu nhưng chẳng lẽ môi mấy người bạn mình bị khô hết sao son tô lên không đều màu rất khô mặc dù đã dùng cây tán màu mà vẫn vón cục why dùng kèm với son dưỡng son bóng càng thấy kinh khủng hơn chưa bao giờ thất vọng về hàng của tiki như lần này
",1,1
3921,"chất lượng sản phẩm tốt xài ok
",0,0
7991,"hàng chắc chắn máy shop giao tới 6c không cái nào bị vỡ gương
",0,0
461,"áo váy mà bảo là giống mấy chú mickey đen còn in loang lố nói chung không hài lòng kêu trả hàng thì còn lâu cho trà nhé
",1,1
5066,"giày quá đẹp rất đáng tiền thời gian giao hàng rất nhanh
",0,0
12538,"xấu
",1,1
5339,"quần chục mỏng cứng
",1,1
4786,"đặt hộ mà giao 4 cái thì hỏng 1 cái để bị nói chán shop quá
",1,1
5148,"thời gian giao hàng rất nhanh che thóp được 1 cái giống ảnh còn 2 cái còn lại hơi xấu 1 tí vẫn cho shop 5 sao vì hàng rẻ chất lượng
",0,0
11133,"authh sơn quét mã được
",0,1
5163,"máy cũ không phải máy mới hơi thất vọng chữ tín cần đặt hàng đầu shop ạ
",1,1
5375,"đẹp nhưng giao không đúng màu mình chọn chọn nâu gởi hồng nên không hài lòng lắm
",1,0
11142,"cần lời giải thích ví sao lại gửi giày fake giày không giống hình
",1,1
11932,"vừa nhận hàng đến lúc dùng mới để ý gần đáy bị móp tóm lại hàng sale là hàng có lỗi nhỏ nên đàng phải chấp nhận thôi khuyên mọi người mua sale thì nên bóc ra kiểm tra cẩn thận mình cũng kiểm tra ngay lúc đó rồi nhưng không phát hiện được vào nhà điện sáng mới phát hiện ra
",1,1
6037,"shop phục vụ rất kém giao hàng thiếu hỏi lại được trả lời giáo đủ shop giao đủ hay không kiểm kho lại là biết có dư hay không người mua lầm chứ người bán không bao giờ lầm làm ăn không uy tín
",1,1
13047,"sản phẩm không đúng như model quảng cáo 0986789606
",1,1
12179,"đóng gói sản phẩm rất đẹp và chắc chắn sản phẩm sử dụng tốt
",0,0
9450,"tuyệt vờigiao hàng nhanhsản phẩm đúng chất lượng mẫu mã
",0,0
398,"giá rẻ nhưng tinh dầu loãng nắp lọ không thuận tiện
",1,0
15366,"sách là câu chuyện của một bác sỹ chữa bệnh cho các bệnh nhân của mình giống như tựa tiếng anh women who love tô much tựa sách tiếng việt không diễn tả đúng nội dung của sách
",1,1
14246,"chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt rất đáng tiền hàng việt nam ok
",0,0
13257,"đóng gói sản phẩm rất đẹp và chắc chắn nhưng sau khi xịt lỡ gãi 1 cái là thấy nguyên đường không đều màu với lại đọng mấy đốm trắng trắng ở lỗ chân lông nhìn rất không tự nhiên chỉ định mua xài thử thôi với lại tiền nào của đó giá như v cũng không đòi hỏi cao được
",0,1
2375,"chất lượng tốt chạy 24 24 chưa thấy vấn đề gì
",0,0
3337,"shop phục vụ rất kémcho số điện thoại gọi cả chục cuộc mà không liên hệ lạimua 1 lần là chạy luôn không có lần thứ 2
",1,1
3101,"balo bé tạm được tiền ship còn mã hơn tiền đồ
",1,0
5723,"giao hàng không đúng phân loại hàng mà mình chọn
",1,1
9553,"áo coton chất rất thích mà rẻ
",0,0
9856,"giày đẹp mỗi tội bé nhà mình mang không vừa
",0,0
9919,"màu đen đẹp lắm chất lượng sản phẩm tuyệt vời
",0,0
11057,"sản phẩm khác hoàn toàn với mẫu quảng cáo đây có được gọi là lừa đảo không shop như thế này sẽ làm mất uy tín của shopee
",1,1
7567,"hồi giờ mua toàn xuất xứ việt nam cũng tại mình ham rẻ nên mua ở đây về thấy xuất xứ trung quốc bực cả mình
",1,1
10420,"nhận vali mà thấy bị xước xát ở bên ngoài nhiều chỗ
",1,1
12163,"mua cáp sạc apple lightning trên bao bì sản phẩm ghi apple lightning mà bên trong là cáp sạc usb
",1,1
14980,"hàng kém chất lượng không bao giờ mua lần 2 thật sai lầm ai có ý định mua dưng ngay split
",0,1
14749,"sim dùng tốt
",0,0
9963,"sơn đẹp chất lượng tuyệt không khô môi đóng gói tốt
",0,0
13478,"hàng nhái thì giá nhái chứ đừng nói khuyến mãi thì tốt hơn bạn ạ như thế khác gì lừa khách hàng đâu nên làm ăn uy tín sendo để thế này sẽ không khác nào đẩy khách một đi không trở lại
",1,1
330,"sơn đẹp giao hàng rất nhanh
",0,0
1786,"chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt thời gian giao hàng rất nhanh rất đáng tiềnnà con mình không hợp táckhông biết sau này có ổn hơn không
",0,0
812,"kem đánh bị bết không bám
",1,1
1978,"sản phẩm tốt giao hàng nhanh chóng sẽ ủng hộ hàng của shop những lần sau nữa
",0,0
3116,"không tìm thấy hạn sử dụng đâu cả nên mình không dám dùng
",1,1
1694,"hàng vừa giá chất lượng sản phẩm tuyệt vời
",0,0
12601,"giá cả chấp nhận được đóng gói sản phẩm rất đẹp và chắc chắn
",0,0
613,"lần đầu tiên phải đánh giá 1 sao vì sp cũng như shopee đt ngoại quan hình thức ổn nhưng mở máy lên mới biết hoá ra không tải được cái gì về không có ch play không thể tải được bất kỳ cái gì từ zing như zalo zing mp3 không xem được youtube dùng wifi cứ bị treo weby c hoàn tiền cũng không cho nói chung không nên mua
",1,1
1282,"shop phục vụ rất tốt chủ shop nhiệt tình vui tính
",0,0
15633,"đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt cảm ơn shop sp kèm cả ốc vít rất chuẩn
",0,0
13099,"giao lộn ốp ạ
",0,0
4746,"chất lượng sản phẩm tuyệt vời dù shop giao nhầm màu giày thì chật nhưng chất lượng ok
",0,0
1710,"chỉ có 4 6 trang không có gì đặt sắc cả chắc dành cho trẻ chưa biết đi
",1,1
9415,"chất lượng sản phẩm tuyệt vời chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt rất đáng tiền thời gian giao hàng rất nhanh
",0,0
11772,"chất lượng sản phẩm tuyệt vờiok
",0,0
4501,"lại toét mắt ra mới mở được cái máy thôi
",1,1
11051,"mình mua 2 đôi nhưng đóng gói sp rất kém sử dụng dịch vụ giao nhanh 2h nhưng không có tác dụng gì
",1,1
6942,"thời gian giao hàng rất nhanh đóng gói sản phẩm rất đẹp và chắc chắn
",0,0
8441,"nồi nấu cháo ok lắm đóng gói sản phẩm rất đẹp và chắc chắn
",0,0
6029,"sản phẩm ok
",0,0
5477,"đây là gà xé mặn không phải gà xé cayk thấy cay tý nào
",1,1
10496,"cái này nhìn ngon
",0,0
15729,"mới dùng thấy ổn
",0,0
10377,"tác phẩm rất hay
",0,1
12620,"đầu tiên mình nhìn ảnh thôi rồi mua thấy tuýp quá bé mà chất lượng không quá vượt trội thậm chí so với một số sản phẩm acne khác rẻ hơn còn không bằng thấy phí tiền
",1,1
11347,"không dùng được 1 ngày chất lượng sản phẩm rất kém
",1,1
12669,"làm gì mà tạo tài khoản id apple không được v ad
",1,1
